"Volunteer" "ActivityName" "tBodyAcc-mean()-X" "tBodyAcc-mean()-Y" "tBodyAcc-mean()-Z" "tBodyAcc-std()-X" "tBodyAcc-std()-Y" "tBodyAcc-std()-Z" "tGravityAcc-mean()-X" "tGravityAcc-mean()-Y" "tGravityAcc-mean()-Z" "tGravityAcc-std()-X" "tGravityAcc-std()-Y" "tGravityAcc-std()-Z" "tBodyAccJerk-mean()-X" "tBodyAccJerk-mean()-Y" "tBodyAccJerk-mean()-Z" "tBodyAccJerk-std()-X" "tBodyAccJerk-std()-Y" "tBodyAccJerk-std()-Z" "tBodyGyro-mean()-X" "tBodyGyro-mean()-Y" "tBodyGyro-mean()-Z" "tBodyGyro-std()-X" "tBodyGyro-std()-Y" "tBodyGyro-std()-Z" "tBodyGyroJerk-mean()-X" "tBodyGyroJerk-mean()-Y" "tBodyGyroJerk-mean()-Z" "tBodyGyroJerk-std()-X" "tBodyGyroJerk-std()-Y" "tBodyGyroJerk-std()-Z" "tBodyAccMag-mean()" "tBodyAccMag-std()" "tGravityAccMag-mean()" "tGravityAccMag-std()" "tBodyAccJerkMag-mean()" "tBodyAccJerkMag-std()" "tBodyGyroMag-mean()" "tBodyGyroMag-std()" "tBodyGyroJerkMag-mean()" "tBodyGyroJerkMag-std()" "fBodyAcc-mean()-X" "fBodyAcc-mean()-Y" "fBodyAcc-mean()-Z" "fBodyAcc-std()-X" "fBodyAcc-std()-Y" "fBodyAcc-std()-Z" "fBodyAccJerk-mean()-X" "fBodyAccJerk-mean()-Y" "fBodyAccJerk-mean()-Z" "fBodyAccJerk-std()-X" "fBodyAccJerk-std()-Y" "fBodyAccJerk-std()-Z" "fBodyGyro-mean()-X" "fBodyGyro-mean()-Y" "fBodyGyro-mean()-Z" "fBodyGyro-std()-X" "fBodyGyro-std()-Y" "fBodyGyro-std()-Z" "fBodyAccMag-mean()" "fBodyAccMag-std()" "fBodyBodyAccJerkMag-mean()" "fBodyBodyAccJerkMag-std()" "fBodyBodyGyroMag-mean()" "fBodyBodyGyroMag-std()" "fBodyBodyGyroJerkMag-mean()" "fBodyBodyGyroJerkMag-std()"
2 "WALKING_DOWNSTAIRS" 0.283179877446809 -0.0161296146738298 -0.119061492744681 -0.550665741902128 -0.461165577659574 -0.646572226134043 0.668700568297872 0.0378665565531915 0.0546382120914894 -0.967382837659574 -0.948703080638298 -0.934064052765957 0.0402669702921277 0.01534098273 -0.00717362055106383 -0.579094278829787 -0.536785044476383 -0.738952400851064 0.00649830948148936 -0.0987631968404255 0.108447597276596 -0.705201691893617 -0.672896089574468 -0.665603904531915 -0.0985932826382979 -0.047735582512766 -0.0341164433357447 -0.634518636787234 -0.710559657617021 -0.618297201 -0.511145246885106 -0.527850786808511 -0.511145246885106 -0.527850786808511 -0.597071990446808 -0.556820726759575 -0.599793375659574 -0.645744283446809 -0.679806818170213 -0.685807537193617 -0.576408611361702 -0.476454789819149 -0.670337981595745 -0.543110280040425 -0.487851016431915 -0.66185256893617 -0.606582978710638 -0.576018546489362 -0.726621443191489 -0.588327463978723 -0.525252538212766 -0.749857996382979 -0.612056753702128 -0.664135351574468 -0.598001255565957 -0.736254862553192 -0.681667200425532 -0.72238844212766 -0.525008915851064 -0.603987430617021 -0.552513151489362 -0.566608542404255 -0.645128570659574 -0.711323561276596 -0.690236526702128 -0.702830756319149
2 "WALKING_UPSTAIRS" 0.261182228333333 -0.0136146771885 -0.100506866958333 -0.907190380416667 -0.877711774791667 -0.889571570416667 0.565290904166667 0.137089207208333 0.170929833254167 -0.951852457291667 -0.966851001458333 -0.957981053541667 0.0848888436041667 0.00446166895833333 -0.00025423263875 -0.929278115208333 -0.92291415 -0.939278442291667 -0.0454591351604167 -0.0641549938125 0.10424684675 -0.896061929791667 -0.911777351041667 -0.913008088958333 -0.0952029620020833 -0.0443496625833333 -0.0575601317083333 -0.94059165125 -0.944466800416667 -0.944531799166667 -0.888745830625 -0.86902841175 -0.888745830625 -0.86902841175 -0.929676644166667 -0.920809974166667 -0.871754325 -0.86361944225 -0.948240174375 -0.939673305625 -0.916549497708333 -0.890814869583333 -0.908034904583333 -0.904024426666667 -0.878297678333333 -0.887778838958333 -0.933792581875 -0.924528591666667 -0.93444897 -0.93087234125 -0.926647607291667 -0.942620854166667 -0.898367158333333 -0.916581476458333 -0.911322926875 -0.89753889 -0.910351695625 -0.921576117291667 -0.882590101458333 -0.881788138625 -0.92161207375 -0.919356132083333 -0.896699743958333 -0.867628511208333 -0.93996179 -0.943604394583333
3 "LAYING" 0.277792769677419 -0.0148907391935484 -0.103769468129032 -0.562580586854839 -0.476968514287097 -0.586489403274194 0.772611253870968 -0.0287136544677419 0.156354217554839 -0.969059834032258 -0.961632474032258 -0.952024507258065 0.0962422344032258 0.0230046917951613 -0.0134241333290323 -0.61172238966129 -0.554673181340323 -0.682483097903226 0.0131444840693548 -0.0802522652403226 0.10705477268629 -0.685685950322581 -0.714220168225806 -0.618282766451613 -0.104486801145161 -0.0410313242370968 -0.0331837173 -0.659455496096774 -0.773733484193548 -0.691741843709677 -0.506733709854839 -0.576544529645161 -0.506733709854839 -0.576544529645161 -0.597955760916129 -0.580769217451613 -0.606504034241935 -0.676902226290323 -0.725360820322581 -0.763973477903226 -0.57995047075 -0.486506047483871 -0.614789339516129 -0.557039092354839 -0.505642322693548 -0.605258455483871 -0.634505807645161 -0.584650449387097 -0.677502513064516 -0.623038572935484 -0.551941405809677 -0.686836438548387 -0.6133909275 -0.727749201935484 -0.596217497064516 -0.709945736935484 -0.710383565967742 -0.661648123870968 -0.568374779274194 -0.648409680354839 -0.593016105725806 -0.569674245629032 -0.703000691129032 -0.716994225483871 -0.775732394032258 -0.76656716
3 "SITTING" 0.268916049153846 -0.0205257087653846 -0.108113719846154 -0.586816649073077 -0.411266335326923 -0.515175351942308 0.815489253269231 -0.0876625818423077 -0.00707186707692307 -0.967812755576923 -0.948349858846154 -0.930454889423077 0.0924878436538462 -0.0350239935269231 -0.0266906089832692 -0.607529859480769 -0.532140931442308 -0.709426676980769 -0.0478571335384615 -0.0809963451096154 0.0903278094253846 -0.700610021153846 -0.614537376942308 -0.624260096413462 -0.0988667771538462 -0.0518940332384615 -0.0618343871076923 -0.733853727115385 -0.748997590881923 -0.735644523788462 -0.493296244019231 -0.568209148276923 -0.493296244019231 -0.568209148276923 -0.583589415668846 -0.607295284442308 -0.553391416053846 -0.633326343990385 -0.733701238807692 -0.770640296480769 -0.609134335 -0.451822316028846 -0.597758787148077 -0.580362074830769 -0.428947419427885 -0.514269361921154 -0.626455820942308 -0.564762752853846 -0.688910647692308 -0.623234423557692 -0.528462871096154 -0.729020492173077 -0.658407852769231 -0.648647944461539 -0.608560371576923 -0.715941412307692 -0.603143252461538 -0.665059528288461 -0.538705050757692 -0.654853903096154 -0.578351923073077 -0.649625394769231 -0.671810912211538 -0.673956868019231 -0.760131356919231 -0.801837678076923
3 "STANDING" 0.274759613934426 -0.0156372510262295 -0.112753820295082 -0.975025440819672 -0.965242844590164 -0.969372887213115 0.367084175245902 0.237342175262295 0.206792195606557 -0.974007755573771 -0.982250059016393 -0.97836325147541 0.0761995224754098 0.0153381061244459 -0.00386701521244262 -0.985693435901639 -0.977663700983607 -0.987414168196721 -0.0226752511311475 -0.072045772704918 0.0774536004590164 -0.983648645081967 -0.961735687540984 -0.970508305737705 -0.10034146704918 -0.0378458611660656 -0.0520428494918033 -0.98690365295082 -0.986083069180328 -0.985310620163934 -0.967386696065574 -0.960510729672131 -0.967386696065574 -0.960510729672131 -0.985938198196721 -0.98277758295082 -0.958747823770492 -0.956496432459016 -0.988411096721311 -0.984535835901639 -0.98061519295082 -0.967547127377049 -0.976575900983607 -0.973448299508197 -0.965524675245902 -0.967277552295082 -0.985745770819672 -0.977690174098361 -0.985332834262295 -0.986941443278688 -0.979306713114754 -0.988074344262295 -0.979472483278689 -0.970697599672131 -0.970607903606557 -0.985039558196721 -0.957542129180328 -0.973204568852459 -0.969288636557377 -0.961647739836066 -0.982647583770492 -0.981734168032787 -0.967064323114754 -0.957289648196721 -0.985552853934426 -0.984087832622951
3 "WALKING" 0.274430852758621 -0.0142783099017241 -0.1096037025 -0.705539429558621 -0.634186989068966 -0.734054789603448 0.709906366206897 -0.0492654515327586 0.104235052236207 -0.964440119137931 -0.959532605 -0.956360412241379 0.0680305142201724 0.017024077157069 0.00675228357672414 -0.691568321162069 -0.675313587572414 -0.823963377241379 -0.0293447627831035 -0.0938017029034483 0.0692156773775862 -0.784289702413793 -0.796354156034483 -0.751872724155172 -0.092118260137931 -0.0438946130327586 -0.0571953655 -0.790088935 -0.867680786206897 -0.787073227068966 -0.673779016812069 -0.670653422206896 -0.673779016812069 -0.670653422206896 -0.719050495048431 -0.676222594310345 -0.711934628084483 -0.766229502931035 -0.836101818448276 -0.841688220689655 -0.69352166312069 -0.634792418258621 -0.759189536551724 -0.711456161068965 -0.658629638448276 -0.742173725155172 -0.697375250153448 -0.682205537037931 -0.802614580793103 -0.713933397155172 -0.690917707810345 -0.844444592241379 -0.742514044413793 -0.812779936896552 -0.715675366768965 -0.798599407758621 -0.789708726206897 -0.788933574827586 -0.654921709241379 -0.732279248655172 -0.67806135537931 -0.676369057880517 -0.787915015172414 -0.792780590689655 -0.843277911724138 -0.850691511206897
3 "WALKING_DOWNSTAIRS" 0.270862225102041 -0.0156252227306122 -0.100501121132653 -0.550473346969388 -0.365401755612245 -0.573109432530612 0.814323116530612 -0.0931457448755102 0.0590618599387755 -0.958387706530612 -0.935255314897959 -0.91121400755102 0.0724404445306122 -0.0116686718693878 -0.0333285253714286 -0.528768213863265 -0.494109844402041 -0.737610524285714 -0.00264107679795918 -0.115303979918367 0.0892703997257143 -0.672712417142857 -0.57825672477551 -0.597163277306122 -0.0927189928469388 -0.0557202843469388 -0.0677525794810204 -0.633625491877551 -0.705628292163265 -0.608332088877551 -0.467643653816326 -0.504868780897959 -0.467643653816326 -0.504868780897959 -0.562582944938775 -0.511533055326531 -0.515810080271429 -0.565773085408163 -0.667247883469388 -0.69510849555102 -0.531077554361225 -0.402244948406122 -0.643821218612245 -0.560623553826531 -0.389027714469388 -0.575081706061224 -0.543365815346939 -0.520954534612245 -0.720177882857143 -0.556192288863265 -0.500057371620408 -0.753374472040816 -0.607477767857143 -0.613612896346939 -0.535865962953061 -0.695731708367347 -0.566392370122449 -0.657733187755102 -0.486038130204082 -0.595402099714286 -0.48870255155102 -0.546518393085714 -0.59239385822449 -0.629093313061225 -0.695769984285714 -0.716964044489796
3 "WALKING_UPSTAIRS" 0.286234162711864 -0.0152191168237288 -0.115707327694915 -0.697219353915254 -0.525921965822034 -0.741406395305085 0.635275662372881 0.0888633636101695 0.138848276452034 -0.976378500169492 -0.96792604338983 -0.965762203559322 0.067794669390339 0.0140976033220339 0.00948965150661017 -0.693844208305085 -0.623002976244068 -0.822129401694915 -0.039504111140678 -0.059045031220339 0.0933629541591525 -0.746436755084746 -0.763277553728814 -0.732116634525424 -0.11537974344339 -0.0277355177016949 -0.0735561204220339 -0.723903981610169 -0.859814175762712 -0.74532150440678 -0.63802765159322 -0.685335126520339 -0.63802765159322 -0.685335126520339 -0.696166669135593 -0.680029445915254 -0.685657737118644 -0.724258940847458 -0.798711081016949 -0.829024306101695 -0.707211436220339 -0.562039106016949 -0.761616450254237 -0.694335977542373 -0.537816484220339 -0.752914235254237 -0.710568980237288 -0.652110008440678 -0.805637997437288 -0.704239599372881 -0.616645107708475 -0.837438973728814 -0.689895255218644 -0.789931226101695 -0.69646055779661 -0.766256554745763 -0.753062942711864 -0.770725917288136 -0.668716117220339 -0.744502125644068 -0.679186725052542 -0.683534228411017 -0.754016389491525 -0.753568940847458 -0.834931911694915 -0.834034788983051
4 "LAYING" 0.27391526587037 -0.01909582018 -0.102935905222222 -0.55792439462963 -0.53315627592037 -0.536675089259259 0.808503933703704 0.0117524219018519 0.1801227656 -0.975632654074074 -0.962594810555556 -0.937164965925926 0.0841968978888889 0.00572033328481481 0.017604134187963 -0.614517554880185 -0.613183822705556 -0.772784392037037 0.0231992770573148 -0.0822623934148148 0.0835727153740741 -0.680393041935185 -0.553183452003704 -0.635064186518518 -0.0828116177201852 -0.0569579487277778 -0.0837341166907407 -0.745572727037037 -0.817968625740741 -0.746818488703704 -0.51329532198 -0.552155874883333 -0.51329532198 -0.552155874883333 -0.648441616759259 -0.606924094466667 -0.530846473020741 -0.580140631314815 -0.781873767592593 -0.817947882777778 -0.568833007123148 -0.542046279462963 -0.638639008333333 -0.554512969254074 -0.559423169792593 -0.525286804296296 -0.616253652166667 -0.624575712014815 -0.745067246111111 -0.64893374437037 -0.628263608562963 -0.799756713148148 -0.653091142703704 -0.668442819018519 -0.627714263518519 -0.692948368883333 -0.500427282518519 -0.671783198018518 -0.563831574385185 -0.616109032490741 -0.599948920481482 -0.618336468037037 -0.676096182407407 -0.594133774351852 -0.818664726481481 -0.830322252037037
4 "SITTING" 0.26919348672 -0.0147973558 -0.11439370994 -0.78938877478 -0.730617305088 -0.762580700566 0.5738745418 -0.09944565298 0.1177776533 -0.9576344862 -0.9438952076 -0.9339143998 0.06331925632 0.045427563958 0.026052517088 -0.82514557118 -0.8162098417 -0.88295829 -0.038671046614 -0.0684878594 0.07456261244 -0.84982359064 -0.8282664196 -0.79262953242 -0.09626101384 -0.046514423584 -0.019629515744 -0.8994858158 -0.9019193948 -0.8883426988 -0.74986283324 -0.745200555032 -0.74986283324 -0.745200555032 -0.8328372468 -0.8242183986 -0.76999062644 -0.8051920438 -0.8988126588 -0.9056577336 -0.8046014536 -0.75663720702 -0.80964572386 -0.784080318128 -0.735841604754 -0.75823931206 -0.83492802486 -0.8259052076 -0.87224493284 -0.83066296938 -0.81841016048 -0.892295499 -0.84631970128 -0.85205201118 -0.81516397304 -0.85314506356 -0.816900412 -0.8062133804 -0.7581637173 -0.77788188364 -0.8178496128 -0.83303172078 -0.84529631668 -0.8135016724 -0.9049830152 -0.9141106406
4 "STANDING" 0.262838175892857 -0.01856502147375 -0.107417876910714 -0.716746270303571 -0.601539903285714 -0.642206897928571 0.573253084107143 0.0186639897142857 0.200097989325 -0.967885570714286 -0.953989959464286 -0.937551333928571 0.0794195810839286 0.0151903113857143 0.000782911850000001 -0.767916103303571 -0.729200357875 -0.8055101335 -0.0310473497446429 -0.0781284412571429 0.0497118008291071 -0.744455688125 -0.73320957575 -0.737922593071429 -0.116886590392857 -0.0580556021071429 -0.0551208690446429 -0.80211962375 -0.826851221410714 -0.833584397857143 -0.634460873142857 -0.691508026926786 -0.634460873142857 -0.691508026926786 -0.754152026642857 -0.746724957 -0.659007846267857 -0.688129908232143 -0.817877219821429 -0.819955798535714 -0.73298234875 -0.644067682285714 -0.703760518864286 -0.711720039285714 -0.606309058821429 -0.64049523275 -0.774143048517857 -0.739216309857143 -0.792980290892857 -0.782724772464286 -0.737317701357143 -0.817201820817857 -0.724197977696429 -0.760021503278571 -0.746356200446429 -0.754052239642857 -0.723363620535714 -0.75978357575 -0.696795274307143 -0.739213636964286 -0.739408646803571 -0.758530008125 -0.737232395142857 -0.715244329285714 -0.820675157892857 -0.832686877492857
4 "WALKING" 0.269365726333333 -0.018426694445 -0.112739149383333 -0.4363565694 -0.284245056419167 -0.331877743296667 0.813456893716667 -0.0992905537 -0.0790481835266667 -0.963773177833333 -0.945465633666667 -0.918863456833333 0.07081296578 0.0063094741855 0.00353819675833333 -0.467388764516667 -0.418084806860667 -0.6145207585 -0.0409889572483333 -0.051325415925 0.0874761988125 -0.5789506406 -0.397211365866667 -0.4738491181 -0.0986022669833333 -0.0560392266391667 -0.0599555541183333 -0.619729196416667 -0.599090714216667 -0.646747488166667 -0.327313277727667 -0.43128832205 -0.327313277727667 -0.43128832205 -0.468561316366667 -0.442181151015 -0.354494073251667 -0.442359420116667 -0.609675068 -0.612766028591667 -0.43558586806 -0.311834869083333 -0.43513509425 -0.437939400183333 -0.31668875755 -0.33318923995 -0.483026816549833 -0.44526573135 -0.586266333333333 -0.499773178283333 -0.428427197165 -0.641549108333333 -0.509722293933333 -0.447722142633333 -0.4626361567 -0.6035870665 -0.379417904216667 -0.527444894333333 -0.408139052283333 -0.534414997583333 -0.417269938266667 -0.48132227595 -0.486786289533333 -0.51336639425 -0.603758316015 -0.653934455558333
4 "WALKING_DOWNSTAIRS" 0.278802056 -0.0177202239511111 -0.113385995444444 -0.708204663444444 -0.669659139622222 -0.786778588088889 0.439250199777778 0.260749988868889 0.142659562813333 -0.958594506666667 -0.964908568444444 -0.941046380666667 0.0921261884666667 0.0234144894902222 0.0126631209911111 -0.738584144657778 -0.706651862748889 -0.855491347111111 -0.085224841658 -0.0487256466377778 0.116049507133333 -0.797851538733333 -0.812909838444444 -0.774420076666667 -0.0821874367044444 -0.0491960631844444 -0.0638568524444444 -0.800080124311111 -0.838151816355556 -0.781256448555556 -0.690914581 -0.685909745333333 -0.690914581 -0.685909745333333 -0.755219654755556 -0.72063767816 -0.728891185895556 -0.7472559646 -0.822574528222222 -0.8238458034 -0.7108751586 -0.677725512977778 -0.804434441866667 -0.707855421177778 -0.686417604555556 -0.794168800244444 -0.742065645297778 -0.727008536022222 -0.843022551333333 -0.760125613266667 -0.704187060111111 -0.866513208 -0.763907424888889 -0.800863001955556 -0.733520301022222 -0.809608717977778 -0.823164852444444 -0.811281677333333 -0.687340712466667 -0.734040132133333 -0.7161923708 -0.727407069888889 -0.771662844182222 -0.776034771822222 -0.831139331888889 -0.826842116644444
4 "WALKING_UPSTAIRS" 0.273203919423077 -0.0181299568165385 -0.105772794826923 -0.642109505569231 -0.550853113288462 -0.621593861153846 0.533931927307692 0.0151467851923077 0.170164523230769 -0.979712436346154 -0.974840511730769 -0.968933902115385 0.0876915647730769 0.035906425425 0.0247408552413462 -0.656785158057692 -0.6590139255 -0.757766147307692 -0.0151412847971154 -0.0858289154615385 0.0942184329230769 -0.807096175 -0.713036802442308 -0.659154065423077 -0.0951944672115385 -0.0577426693461538 -0.0560309065461538 -0.807721875769231 -0.800673412096154 -0.781084185480769 -0.584776896615385 -0.657099619346154 -0.584776896615385 -0.657099619346154 -0.663544897884615 -0.677602703346154 -0.679054490115385 -0.732136847557692 -0.796423024615385 -0.816446210173077 -0.649256661980769 -0.585945273884615 -0.662158825384615 -0.639795656442308 -0.562149243065385 -0.629318845576923 -0.676439513480769 -0.676140721538461 -0.736631468653846 -0.667478037461538 -0.663603323192308 -0.777811408076923 -0.769943055788462 -0.727644381923077 -0.694061479807692 -0.819741785384615 -0.707319005053846 -0.680160709538462 -0.653565088326923 -0.712155380596154 -0.673058870923077 -0.684994053057692 -0.7507488915 -0.767480106730769 -0.812386747365385 -0.835829163115385
5 "LAYING" 0.290725948846154 -0.0174457373134615 -0.108178989923077 -0.702328581519231 -0.690366624482692 -0.735959724769231 0.645363914615385 0.0811949858461538 0.218222991253846 -0.983007996730769 -0.982193070576923 -0.95591513 0.102269400865385 -0.0167432119053846 0.0165617877182692 -0.730508978832692 -0.685883610952885 -0.82936231 -0.0239736236378846 -0.0655814641923077 0.0657350123230769 -0.830300608346154 -0.759100155769231 -0.775898030576923 -0.105243319692308 -0.0470768567365385 -0.0503926926653846 -0.798307123653846 -0.875997574038462 -0.818939311538462 -0.682526157980769 -0.717445118153846 -0.682526157980769 -0.717445118153846 -0.741509922692308 -0.707638587980769 -0.735016225480769 -0.786563944615385 -0.842147516730769 -0.870724404615385 -0.694796309173077 -0.669597181684615 -0.758721972307692 -0.705871712269231 -0.721540921403846 -0.743723616384615 -0.730501284694231 -0.691359812776923 -0.809791715576923 -0.756017007346154 -0.702657418332692 -0.848051736153846 -0.786114663634615 -0.800446290961538 -0.759040958076923 -0.845422521538462 -0.739075963923077 -0.802663095192308 -0.715817850423077 -0.762176443480769 -0.699538713931538 -0.719309819826923 -0.810024055961538 -0.807833078269231 -0.872689469230769 -0.87714133
5 "SITTING" 0.270666123340909 -0.0205969339222727 -0.100582363 -0.6953362405 -0.477044027609091 -0.525333458181818 0.584040065272727 -0.0154881511136364 0.148177668522727 -0.966160256363636 -0.962475122727273 -0.948323087954545 0.0671186857045454 0.0152526281302727 0.00397422127545455 -0.7100295975 -0.636286805522727 -0.751323559659091 -0.0253575638068182 -0.0738334059636364 0.102117975965784 -0.759002281818182 -0.554531509272727 -0.537332997954545 -0.110831873704545 -0.0650735443363636 -0.0783477879318182 -0.798668320227273 -0.769566330681818 -0.743325147318182 -0.562784270659091 -0.649861033113636 -0.562784270659091 -0.649861033113636 -0.676015956129545 -0.687098861318182 -0.557180223702273 -0.602935317272727 -0.762805997638636 -0.7902355575 -0.693761303386364 -0.531594367125 -0.622160827977273 -0.696671975795455 -0.484593306338636 -0.513393910795455 -0.724439053863636 -0.651823867159091 -0.730468644409091 -0.720992000909091 -0.644480374690909 -0.770804250090909 -0.733971756522727 -0.639701958818182 -0.583261164227273 -0.768527286363636 -0.514474719295455 -0.567489576227273 -0.651671235884091 -0.70383053825 -0.672089232068182 -0.710173847731818 -0.653627486890909 -0.638601900454545 -0.78204683 -0.817148156704545
5 "STANDING" 0.280994188392857 -0.0155146338275 -0.108839838196429 -0.934827716428571 -0.894276605555357 -0.915951058035714 0.876924644107143 -0.345176462857143 -0.196891695339286 -0.984316842142857 -0.975489213571429 -0.962179775357143 0.0791980772857143 0.00264911230910714 -0.0045144393575 -0.945196650428571 -0.928116035535714 -0.955160616428571 -0.0462215438571429 -0.0536693932880357 0.0978429691964286 -0.945159984821429 -0.93809716625 -0.918060809598571 -0.103556903553571 -0.0445022424107143 -0.0532907373714286 -0.958331910714286 -0.962681309821429 -0.959953690357143 -0.9115151623 -0.918398164821429 -0.9115151623 -0.918398164821429 -0.941468063142857 -0.941584385392857 -0.916756598339286 -0.930728500178571 -0.961038139107143 -0.966089348571429 -0.943076538653571 -0.902765900982143 -0.929629021428571 -0.932216043214286 -0.895998928392857 -0.914790670357143 -0.948554919410714 -0.928142721767857 -0.950033590357143 -0.946562625 -0.93356178375 -0.95890440375 -0.93963564625 -0.941903347321429 -0.926164195892857 -0.947342937857143 -0.936627220535714 -0.923421201946429 -0.923445228392857 -0.927672411428571 -0.938732128178571 -0.944681605 -0.94269107125 -0.934997359285714 -0.965146124642857 -0.969517920892857
5 "WALKING" 0.267091740946429 -0.0194888285015 -0.106084869803571 -0.647750652785714 -0.551459159807143 -0.669077079125 0.581959292142857 0.0423577946964286 0.107665394241071 -0.955881073035714 -0.955528032678571 -0.942013384285714 0.0755479849142857 0.0148341152379107 0.0148138199416071 -0.663979331625 -0.598204346369643 -0.81413981 0.00925559199821429 -0.0831745544285714 0.114144700701786 -0.743451791071429 -0.740907769821429 -0.687111964419643 -0.108157800675714 -0.0459318824767857 -0.0593175840482143 -0.749363378214286 -0.850405625357143 -0.760486414107143 -0.602145300444643 -0.618722966839286 -0.602145300444643 -0.618722966839286 -0.675315501017857 -0.644510439017857 -0.645163954285714 -0.713929518571429 -0.807901728214286 -0.813604096785714 -0.654455540732143 -0.552587353105357 -0.720994254392857 -0.646792944642857 -0.580178247333929 -0.6696178989875 -0.677390261071429 -0.6151676617975 -0.792522669142857 -0.6810086781625 -0.607559710821429 -0.83488458125 -0.690585388732143 -0.77484817625 -0.674289254657143 -0.761173782678571 -0.727015728392857 -0.7226768674875 -0.617278123446429 -0.680846736785714 -0.642284374410714 -0.650404522589286 -0.739114730178571 -0.747159226785714 -0.815177050178571 -0.825071496607143
5 "WALKING_DOWNSTAIRS" 0.273350480638298 -0.0115732984059574 -0.105479943212766 -0.715295655106383 -0.648818811655319 -0.745395826404255 0.691232298510638 0.135779746548936 0.0572154315116404 -0.966951351914894 -0.949871822787234 -0.928655103617021 0.106347642787234 -0.0344603704744681 -0.0347242800148936 -0.721561873404255 -0.703113241391489 -0.844382462340426 -0.00920224037638298 -0.0981834325319149 0.102407498917021 -0.779937049361702 -0.788615387446808 -0.771055558851064 -0.0795446000510638 -0.024462261187234 -0.0832921321361702 -0.782468910425532 -0.81670972787234 -0.776969407957447 -0.675541841042553 -0.666830319787234 -0.675541841042553 -0.666830319787234 -0.739233421357447 -0.714563810459575 -0.718076333170213 -0.752939500212766 -0.804991998297872 -0.79777561 -0.711016459787234 -0.652018768829787 -0.777022492574468 -0.717614024255319 -0.669615393292979 -0.749346425914894 -0.736037261553191 -0.722616204212766 -0.83053491106383 -0.731355571659574 -0.702531240495745 -0.857284382340425 -0.742378699293617 -0.780632517638298 -0.741733307255319 -0.792960379148936 -0.79680896212766 -0.803446205106383 -0.666089540914894 -0.720686800808511 -0.704851719170213 -0.730008040212766 -0.764560339702128 -0.789687734468085 -0.805641984468085 -0.803385892978723
5 "WALKING_UPSTAIRS" 0.274593023191489 -0.0173665404893617 -0.108740552191489 -0.448614384255319 -0.261737133468085 -0.489698313914894 0.798924559148936 -0.125746170553191 0.0283734586340426 -0.974117409574468 -0.962738137659574 -0.951203777446809 0.0842664364255319 0.036245883793617 -0.00181281869574468 -0.515602617489362 -0.427628872206383 -0.647100423106383 -0.0712339973255319 -0.0426303719489362 0.0892753824021277 -0.62618637293617 -0.509704394255319 -0.496172036680851 -0.107470095340426 -0.0419879058510638 -0.0675516273851064 -0.626755530638298 -0.644170721851064 -0.628189416914894 -0.369672007978723 -0.452753964914894 -0.369672007978723 -0.452753964914894 -0.507207498744681 -0.47407058386383 -0.43867150693617 -0.527002530234043 -0.642206788085106 -0.636682292553192 -0.482755846051064 -0.323905066446808 -0.535259327595745 -0.438668319502128 -0.279337466406383 -0.508253938276596 -0.546088136510638 -0.4744917824 -0.624259024680851 -0.528172742382979 -0.41491145313617 -0.668950434212766 -0.554744615297872 -0.543148444646809 -0.494169833297872 -0.650655926085106 -0.499187486595745 -0.544285454021277 -0.443669575842979 -0.545850798510638 -0.481989440996596 -0.468984335235106 -0.564827317721702 -0.584615940851064 -0.643933494285532 -0.654205650638298
6 "LAYING" 0.278920608947368 -0.0190825129280702 -0.108393974578947 -0.662512269052632 -0.566808411877193 -0.64738563845614 0.770726688421053 -0.0574597459473684 0.152900851647368 -0.975626915789474 -0.9610518 -0.942814422807018 0.0682284052066667 0.0236098560684211 -0.0109467429614035 -0.727781302807018 -0.706409718596491 -0.83467431122807 0.0166630628491228 -0.0942443425807018 0.0640449537298246 -0.722025475877193 -0.722896912621053 -0.708202556 -0.11147115194386 -0.0355965574982456 -0.0477661324561404 -0.760016803157895 -0.875241362982456 -0.804826779824561 -0.604192544350877 -0.65669946354386 -0.604192544350877 -0.65669946354386 -0.738665116666667 -0.73248620754386 -0.627939957947368 -0.696853053333333 -0.829212377017544 -0.852422006491228 -0.699776250526316 -0.618567355105263 -0.735763705789474 -0.649774025403509 -0.568994059035088 -0.633302193403509 -0.74052533754386 -0.724411068596491 -0.820989100526316 -0.739369073508772 -0.706667566666667 -0.846910217192982 -0.679923392561404 -0.788784405789474 -0.719262977192982 -0.736866401754386 -0.693808802982456 -0.731909851052632 -0.671650608526316 -0.702539097192982 -0.726085392192982 -0.742932737368421 -0.750321527719298 -0.715540220561404 -0.852171385263158 -0.863259902280702
